title,author_for_reference,pdf_url,page_no,domain_url,pattern_cleaned_url,github_user_cleaned_url
Towards uncertainty-aware and label-efficient machine learning of human expressive behaviour,Mani Kumar Tellamekala,https://eprints.nottingham.ac.uk/71876/1/Mani_PhD_Thesis_with_Final_Corrections.pdf,100,https://github.com/yaohungt/Multimodal-Transformer,github.com/yaohungt/Multimodal-Transformer,yaohungt/Multimodal-Transformer
Towards uncertainty-aware and label-efficient machine learning of human expressive behaviour,Mani Kumar Tellamekala,https://eprints.nottingham.ac.uk/71876/1/Mani_PhD_Thesis_with_Final_Corrections.pdf,181,https://github.com/TengdaHan/DPC,github.com/TengdaHan/DPC,TengdaHan/DPC
Towards uncertainty-aware and label-efficient machine learning of human expressive behaviour,Mani Kumar Tellamekala,https://eprints.nottingham.ac.uk/71876/1/Mani_PhD_Thesis_with_Final_Corrections.pdf,231,https://github.com/face-analysis/emonet,github.com/face-analysis/emonet,face-analysis/emonet
Efficient Training and Implementation of Gaussian Process Potentials,Jack W. Broad,https://eprints.nottingham.ac.uk/69868/1/thesis.pdf,204,"http://github.com/SheffieldML/GPy,",github.com/SheffieldML/GPy,SheffieldML/GPy
Root and leaves growth differentially respond to soil mineral content and microbiota,Valéria Custódio,https://eprints.nottingham.ac.uk/68917/1/MRes_final_Valeria_Custodio_final.pdf,24,https://github.com/isaisg/ohchibi).,github.com/isaisg/ohchibi,isaisg/ohchibi
Machine learning at the nanoscale,Oliver Miles Gordon,https://eprints.nottingham.ac.uk/67430/1/OGordon_Thesis_Corrections.pdf,121,https://github.com/OGordon100/nOmicron.,github.com/OGordon100/nOmicron,OGordon100/nOmicron
Automating strong galaxy-scale gravitational lens modelling with neural networks,Christopher James Pearson,https://eprints.nottingham.ac.uk/69006/1/Thesis_v2.0_James_Pearson_4309384_2022_04_25.pdf,122,https://github.com/Jammy2211/PyAutoLens,github.com/Jammy2211/PyAutoLens,Jammy2211/PyAutoLens
Automating strong galaxy-scale gravitational lens modelling with neural networks,Christopher James Pearson,https://eprints.nottingham.ac.uk/69006/1/Thesis_v2.0_James_Pearson_4309384_2022_04_25.pdf,245,http://github.com/SheffieldML/GPyOpt.,github.com/SheffieldML/GPyOpt,SheffieldML/GPyOpt
Novel meta-learning approaches for few-shot image classification,Heda Song,https://eprints.nottingham.ac.uk/68943/1/PhD_Thesis.pdf,35,https://github.com/Heda-Song/PhD-code,github.com/Heda-Song/PhD-code,Heda-Song/PhD-code
Mathematical modelling the emergence of viruses in naïve populations,Emma Louise Fairbanks,https://eprints.nottingham.ac.uk/68438/1/EmmaFairbanksThesis.pdf,127,https://github.com/pkrusche/sassy-helpers.,github.com/pkrusche/sassy-helpers,pkrusche/sassy-helpers
High-powered electric motorcycle integrated performance studies,Louis Flanagan,https://eprints.nottingham.ac.uk/69282/1/High-Powered%20Electric%20Motorcycle%20Integrated%20Performance%20Studies%20-%20PhD%20Thesis%20-%20Flanagan.pdf,250,https://github.com/pins-ocs/TS-OCS,github.com/pins-ocs/TS-OCS,pins-ocs/TS-OCS
Quantitative definition of phenotypic variation in land snail shells,H Jackson,https://eprints.nottingham.ac.uk/68435/1/HJ_thesis_corrected_final.pdf,54,https://github.com/jslarsson/ShellShaper;,github.com/jslarsson/ShellShaper,jslarsson/ShellShaper
Enabling in situ protein analysis for pharmaceutical applications using 3D OrbiSIMS,Anna Kotowska,https://eprints.nottingham.ac.uk/67265/1/AnnaKotowska_thesis_corrections_291121.docx.pdf,78,https://github.com/guferraz/simsdenovo/).,github.com/guferraz/simsdenovo,guferraz/simsdenovo
Physiological underpinnings of healthy brain ageing,Jodi K. Watt,https://eprints.nottingham.ac.uk/68398/1/JODI_WATT_CORRECTEDVERSION.pdf,126,"https://github.com/BioMedIA/MIRTK),",github.com/BioMedIA/MIRTK,BioMedIA/MIRTK
Physiological underpinnings of healthy brain ageing,Jodi K. Watt,https://eprints.nottingham.ac.uk/68398/1/JODI_WATT_CORRECTEDVERSION.pdf,238,https://github.com/rordenlab/spmScripts).,github.com/rordenlab/spmScripts,rordenlab/spmScripts
Deep face recognition in the wild,Jing Yang,https://eprints.nottingham.ac.uk/67268/1/jingyang_thesis_final.pdf,74,https://github.com/HobbitLong/RepDistiller,github.com/HobbitLong/RepDistiller,HobbitLong/RepDistiller
Deep face recognition in the wild,Jing Yang,https://eprints.nottingham.ac.uk/67268/1/jingyang_thesis_final.pdf,88,https://github.com/dchen236/FairFace,github.com/dchen236/FairFace,dchen236/FairFace
Deep face recognition in the wild,Jing Yang,https://eprints.nottingham.ac.uk/67268/1/jingyang_thesis_final.pdf,90,https://github.com/HuangYG123/CurricularFace,github.com/HuangYG123/CurricularFace,HuangYG123/CurricularFace
Deep face recognition in the wild,Jing Yang,https://eprints.nottingham.ac.uk/67268/1/jingyang_thesis_final.pdf,90,https://github.com/facebookresearch/swav,github.com/facebookresearch/swav,facebookresearch/swav
Deep face recognition in the wild,Jing Yang,https://eprints.nottingham.ac.uk/67268/1/jingyang_thesis_final.pdf,94,https://github.com/NVlabs/DeepInversion,github.com/NVlabs/DeepInversion,NVlabs/DeepInversion
Incorporation of historical disturbance identified with landtrendr algorithm for land cover mapping In Malaysia,Daniel Stephen Platt,https://eprints.nottingham.ac.uk/67557/1/thesis-danielplatt015557-corrected.pdf,84,https://github.com/eMapR/LT-GEE,github.com/eMapR/LT-GEE,eMapR/LT-GEE
"High throughput surface mass spectrometry-based proteomics
& metabolomics for biological applications",Joris Meurs,https://eprints.nottingham.ac.uk/65689/1/thesis_complete_revised.pdf,81,https://github.com/jorismeurs/LESA_,github.com/jorismeurs/LESA_,jorismeurs/LESAMS
"High throughput surface mass spectrometry-based proteomics
& metabolomics for biological applications",Joris Meurs,https://eprints.nottingham.ac.uk/65689/1/thesis_complete_revised.pdf,166,http://github.com/jorismeurs/SIMS_imzML).,github.com/jorismeurs/SIMS_imzML,jorismeurs/SIMS_imzML
Shedding light on the role of bHLH transcription factors in Arabidopsis thaliana male reproductive development,Jordan Kirsty Robson,https://eprints.nottingham.ac.uk/66058/1/PhD%20thesis%20J.K.Robson%202021.pdf,28,https://github.com/BGI-flexlab/SOAPnuke),github.com/BGI-flexlab/SOAPnuke,BGI-flexlab/SOAPnuke
Tying the CNOT: CNOT1 regulates poly(A) tail length at the end and the beginning,Kathryn Williams,https://eprints.nottingham.ac.uk/66534/1/WILLIAMS%20Kathryn%2014258054%20-%20Tying%20the%20CNOT_CNOT1%20Regulates%20PolyA%20Length%20at%20the%20End%20and%20the%20Beginning%20-%20Final%20submission.pdf,281,https://github.com/hyeshik/tailseeker.,github.com/hyeshik/tailseeker,hyeshik/tailseeker
Identifying novel genes that cause congenital heart disease,Anna Wilsdon,https://eprints.nottingham.ac.uk/66132/1/Identifying_Novel_Genes_that_cause_Congenital_Heart_Disease_corrections.pdf,90,https://github.com/jeremymcrae/denovonear).,github.com/jeremymcrae/denovonear,jeremymcrae/denovonear
Antibiotic Resistance Genes of Class 1 Integrons in Chicken Microbiomes Modulated by Prebiotics,Abeer Almutrafy,https://eprints.nottingham.ac.uk/66673/1/final-Abeer%20Almutrafy%20correction%20for%2022-09-2021.pdf,98,https://github.com/mothur/mothur/rele,github.com/mothur/mothur,mothur/mothur
A framework for evaluating the impact of communication on performance in large-scale distributed urban simulations,Kwabena Ntim Amponsah,https://eprints.nottingham.ac.uk/67025/1/Unmarked_Corrected_Thesis_Kwabena.pdf,184,https://github.com/jacoblchapman/No-MASS,github.com/jacoblchapman/No-MASS,jacoblchapman/No-MASS
A framework for evaluating the impact of communication on performance in large-scale distributed urban simulations,Kwabena Ntim Amponsah,https://eprints.nottingham.ac.uk/67025/1/Unmarked_Corrected_Thesis_Kwabena.pdf,195,https://github.com/openlvc/portico,github.com/openlvc/portico,openlvc/portico
Reinforcement Learning Approaches to Rapid Hippocampal Place Learning,Charline Tessereau,https://eprints.nottingham.ac.uk/67019/1/ThesisCharlineTessereau.pdf,265,https://github.com/charlinetess/FMD_SMT/.,github.com/charlinetess/FMD_SMT,charlinetess/FMD_SMT
Reinforcement Learning Approaches to Rapid Hippocampal Place Learning,Charline Tessereau,https://eprints.nottingham.ac.uk/67019/1/ThesisCharlineTessereau.pdf,266,https://github.com/charlinetess/FMD_DMP.,github.com/charlinetess/FMD_DMP,charlinetess/FMD_DMP
Reinforcement Learning Approaches to Rapid Hippocampal Place Learning,Charline Tessereau,https://eprints.nottingham.ac.uk/67019/1/ThesisCharlineTessereau.pdf,269,https://github.com/charlinetess/MetaTD.,github.com/charlinetess/MetaTD,charlinetess/MetaTD
Reinforcement Learning Approaches to Rapid Hippocampal Place Learning,Charline Tessereau,https://eprints.nottingham.ac.uk/67019/1/ThesisCharlineTessereau.pdf,271,https://github.com/charlinetess/SRandWatermaze.,github.com/charlinetess/SRandWatermaze,charlinetess/SRandWatermaze
Examining Non-Linearities with Screened Fifth Forces,Ben Thrussell,https://eprints.nottingham.ac.uk/67031/1/ThrussellThesis.pdf,69,https://github.com/benjthrussell/symsolver.,github.com/benjthrussell/symsolver,benjthrussell/symsolver
Examining Non-Linearities with Screened Fifth Forces,Ben Thrussell,https://eprints.nottingham.ac.uk/67031/1/ThrussellThesis.pdf,69,https://github.com/scaramouche-00/phienics,github.com/scaramouche-00/phienics,scaramouche-00/phienics
An assessment of the potential for cloud computing and satellite thermal infrared sensing to produce meaningful river temperature insights for hydropower operations,Sam Valman,https://eprints.nottingham.ac.uk/67205/1/2021_08_20_Valman.pdf,64,https://github.com/spyder-ide/spyder/wiki/SEP-6:-Spyder-API,github.com/spyder-ide/spyder,spyder-ide/spyder
The Structural Evolution of Galaxies at z < 7,Amy Whitney,https://eprints.nottingham.ac.uk/67030/1/Thesis__Corrections_%20%282%29.pdf,130,https://github.com/dunkenj/smpy,github.com/dunkenj/smpy,dunkenj/smpy
The battle for Britain: MPs’ use of Facebook during the EU referendum campaign,Esmeralda Valentine Bon,https://eprints.nottingham.ac.uk/65286/1/EVBon%20-%20Thesis%20-%20Final.pdf,221,https://github.com/trinker/sentimentr,github.com/trinker/sentimentr,trinker/sentimentr
Novel techniques for modelling uncertain human reasoning in explainable artificial intelligence,Pasquale D'Alterio,https://eprints.nottingham.ac.uk/65632/1/PhD_Thesis.pdf,121,https://github.com/PasqualeDAlterio/JuzzyConstrained,github.com/PasqualeDAlterio/JuzzyConstrained,PasqualeDAlterio/JuzzyConstrained
Assessing early word learning and early word knowledge with tablets: a web technology–based approach,Chang Huan Lo,https://eprints.nottingham.ac.uk/65294/1/thesis.pdf,57,https://github.com/lochhh/e-Babylab,github.com/lochhh/e-Babylab,lochhh/e-Babylab
Analysis of Self and Retrieval Generated Priming in Human Recognition Memory,Aleksander Wojciech Nitka,https://eprints.nottingham.ac.uk/65535/1/PhDThesis.pdf,299,https://github.com/neuropsychology/psycho.R,github.com/neuropsychology/psycho,neuropsychology/psycho.R
Optimising route comfort indices for neonatal transfers by road,Thomas J. Partridge,https://eprints.nottingham.ac.uk/65607/1/00-Thesis.pdf,315,https://github.com/google/open-location-code/blob/master/,github.com/google/open-location-code,google/open-location-code
Colour polymorphism in the terrestrial snail Cepaea nemoralis: from genetics and genomics to spectroscopy and deep learning,Daniel Ramos Gonzalez,https://eprints.nottingham.ac.uk/65295/1/Colour%20polymorphism%20in%20the%20terrestrial%20snail%20Cepaea%20nemoralis%20from%20genetics%20and%20genomics%20to%20spectroscopy%20and%20deep%20learning_Daniel%20Ramos%20Gonzalez.pdf,122,https://github.com/Raikao/shell_recognition).,github.com/Raikao/shell_recognition,Raikao/shell_recognition
One-carbon metabolism and epigenetic programming of mammalian development,Constance E Clare,https://eprints.nottingham.ac.uk/64521/1/Constance%20Emily%20Clare%20PhD%20Thesis%20submission.pdf,155,https://github.com/ADAC-UoN/NIPA).,github.com/ADAC-UoN/NIPA,ADAC-UoN/NIPA
The careful physicist’s guide to modified gravity in the UV,Ben Coltman,https://eprints.nottingham.ac.uk/64300/1/Ben%20Coltman%20Thesis.pdf,99,https://github.com/scaramouche-00/phi-enics,github.com/scaramouche-00/phi-enics,scaramouche-00/phi-enics
Geocaching: tracing geotagged social media research using mixed methods,Judit Varga,https://eprints.nottingham.ac.uk/66140/1/Thesis_Judit_Varga_July_2021_final_v2.pdf,326,https://github.com/juditvarga/juditvarga-PhD_scripts/tree/main,github.com/juditvarga/juditvarga-PhD_scripts,juditvarga/juditvarga-PhD_scripts
Regression test case prioritization by code combinations coverage,Rubing Huang,https://eprints.nottingham.ac.uk/61146/1/Title%20Pages.pdf,23,https://github.com/huangrubing/CCCP/.,github.com/huangrubing/CCCP,huangrubing/CCCP
Slavery from space: an analysis of the modern slavery-environmental degradation nexus using remote sensing data,Bethany Jackson,https://eprints.nottingham.ac.uk/61171/1/BETHANYJACKSON_4286687_ThesisSubmissionFinal_July2020.pdf,98,https://github.com/zooniverse/aggregation-for-,github.com/zooniverse/aggregation-for-,zooniverse/aggregation-for-caesar
Study-based registers of randomised controlled trials: the premise and increasing sophistication of data supply for evidence synthesis,Farhad Shokraneh,https://eprints.nottingham.ac.uk/59619/7/Farhad%20Shokraneh%27s%20PhD%20Thesis.pdf,171,https://github.com/CochraneSchizophrenia/Screen-IT,github.com/CochraneSchizophrenia/Screen-IT,CochraneSchizophrenia/Screen-IT
"Higher inductive types, inductive families, and inductive-inductive types",Jakob von Raumer,https://eprints.nottingham.ac.uk/60036/1/main.pdf,38,https://github.com/leanprover-community/mathlib).,github.com/leanprover-community/mathlib,leanprover-community/mathlib
"Higher inductive types, inductive families, and inductive-inductive types",Jakob von Raumer,https://eprints.nottingham.ac.uk/60036/1/main.pdf,152,https://github.com/agda/agda.,github.com/agda/agda,agda/agda
"Higher inductive types, inductive families, and inductive-inductive types",Jakob von Raumer,https://eprints.nottingham.ac.uk/60036/1/main.pdf,154,https://github.com/gebner/hott3/.,github.com/gebner/hott,gebner/hott3
"Higher inductive types, inductive families, and inductive-inductive types",Jakob von Raumer,https://eprints.nottingham.ac.uk/60036/1/main.pdf,154,https://github.com/HoTT/HoTT-,github.com/HoTT/HoTT-,HoTT/HoTT-2019
"Higher inductive types, inductive families, and inductive-inductive types",Jakob von Raumer,https://eprints.nottingham.ac.uk/60036/1/main.pdf,155,https://github.com/RedPRL/redtt/blob/master/library/cool/,github.com/RedPRL/redtt,RedPRL/redtt
"Higher inductive types, inductive families, and inductive-inductive types",Jakob von Raumer,https://eprints.nottingham.ac.uk/60036/1/main.pdf,155,https://github.com/agda/cubical.,github.com/agda/cubical,agda/cubical
Building BROOK: A multi-modal and facial video database for Human-Vehicle Interaction research,Xiangjun Peng,https://eprints.nottingham.ac.uk/60664/1/Building%20BROOK%20A%20Multi-modal%20and%20Facial%20Video%20Database%20for%20Human-Vehicle%20Interaction%20Research.pdf,8,https://github.com/unnc-idl-ucc/Scenes-OpenDS.,github.com/unnc-idl-ucc/Scenes-OpenDS,unnc-idl-ucc/Scenes-OpenDS
Building BROOK: A multi-modal and facial video database for Human-Vehicle Interaction research,Xiangjun Peng,https://eprints.nottingham.ac.uk/60664/1/Building%20BROOK%20A%20Multi-modal%20and%20Facial%20Video%20Database%20for%20Human-Vehicle%20Interaction%20Research.pdf,9,https://github.com/unnc-idl-ucc/Oneiros-OpenDS.,github.com/unnc-idl-ucc/Oneiros-OpenDS,unnc-idl-ucc/Oneiros-OpenDS
Early findings from a large-scale user study of CHESTNUT: Validations and implications,Xiangjun Peng,https://eprints.nottingham.ac.uk/60668/1/Early%20Findings%20from%20a%20Large-scale%20User%20Study%20of%20CHESTNUT%20Validations%20and%20Implications.pdf,3,https://github.com/unnc-idl-ucc/Early-Lessons-From-CHESTNUT,github.com/unnc-idl-ucc/Early-Lessons-From-CHESTNUT,unnc-idl-ucc/Early-Lessons-From-CHESTNUT
An in-depth analysis of system-level techniques for Simultaneous Multi-threaded Processors in Clouds,Yaohua Wang,https://eprints.nottingham.ac.uk/60662/1/An%20In-depth%20Analysis%20of%20System-level%20Techniques%20for%20Simultaneous%20Multi-threaded%20Processors%20in%20Clouds.pdf,6,https://github.com/apache/spark/blob/master/examples/src/m,github.com/apache/spark,apache/spark
An in-depth analysis of system-level techniques for Simultaneous Multi-threaded Processors in Clouds,Yaohua Wang,https://eprints.nottingham.ac.uk/60662/1/An%20In-depth%20Analysis%20of%20System-level%20Techniques%20for%20Simultaneous%20Multi-threaded%20Processors%20in%20Clouds.pdf,6,https://github.com/brianfrankcooper/YCSB.,github.com/brianfrankcooper/YCSB,brianfrankcooper/YCSB
Automated classification metrics for energy modelling of residential buildings in the UK with open algorithms,A. Beck,https://eprints.nottingham.ac.uk/49693/1/anon_manuscript.%20Automated.pdf,7,https://github.com/lucas-uk/pgBuiltForm,github.com/lucas-uk/pgBuiltForm,lucas-uk/pgBuiltForm
Narrowing in on property-based testing,Jonathan Fowler,https://eprints.nottingham.ac.uk/57009/1/thesis.pdf,64,https://github.com/jonfowler/narrowcheck,github.com/jonfowler/narrowcheck,jonfowler/narrowcheck
Narrowing in on property-based testing,Jonathan Fowler,https://eprints.nottingham.ac.uk/57009/1/thesis.pdf,207,https://github.com/JonFowler/theoryofreach.,github.com/JonFowler/theoryofreach,JonFowler/theoryofreach
Energy efficiency optimization of FPGA-based CNN accelerators with full data reuse and VFS,Weixiong Jiang,https://eprints.nottingham.ac.uk/60004/1/1-merged.pdf,5,https://github.com/Xilinx/CHaiDNN.,github.com/Xilinx/CHaiDNN,Xilinx/CHaiDNN
"Investigation of the design, manufacture and testing of additively manufactured coils for electric motor applications",Cassidy Silbernagel,https://eprints.nottingham.ac.uk/57090/1/PhD%20Thesis%20Cassidy%20Silbernagel%202019%20Final.pdf,239,https://github.com/xifengguo/dcec.,github.com/xifengguo/dcec,xifengguo/dcec
"Investigation of the design, manufacture and testing of additively manufactured coils for electric motor applications",Cassidy Silbernagel,https://eprints.nottingham.ac.uk/57090/1/PhD%20Thesis%20Cassidy%20Silbernagel%202019%20Final.pdf,239,https://github.com/keras-team/keras/blob/master/examples/mnist_cnn.py.,github.com/keras-team/keras,keras-team/keras
Deep learning for real world face alignment,Adrian Bulat,https://eprints.nottingham.ac.uk/56145/1/thesis_ab.pdf,98,http://github.com/pytorch/pytorch.,github.com/pytorch/pytorch,pytorch/pytorch
An investigation into how low achieving secondary students learn fractions through visual representations,Leonardo Barichello,https://eprints.nottingham.ac.uk/55722/1/thesis%20vfinal%20really.pdf,129,https://github.com/barichello/openQDA).,github.com/barichello/openQDA,barichello/openQDA
CHESTNUT: Improve serendipity in movie recommendation by an Information Theory-based collaborative filtering approach,Xiangjun Peng,https://eprints.nottingham.ac.uk/60667/1/CHESTNUT%20Improve%20Serendipity%20in%20Movie%20Recommendation%20by%20an%20Information%20Theory-based%20Collaborative%20Filtering%20Approach.pdf,2,https://github.com/unnc-idl-ucc/CHESTNUT/.,github.com/unnc-idl-ucc/CHESTNUT,unnc-idl-ucc/CHESTNUT
Understanding the genetic mechanisms of Clostridium difficile toxin regulation and clinical relapse,Michelle M. Lister,https://eprints.nottingham.ac.uk/53216/1/Lister_Genetics%20of%20Clostridium%20difficile%20toxin%20and%20recurrence.pdf,67,https://github.com/vsbuffalo/scythe),github.com/vsbuffalo/scythe,vsbuffalo/scythe
Understanding the genetic mechanisms of Clostridium difficile toxin regulation and clinical relapse,Michelle M. Lister,https://eprints.nottingham.ac.uk/53216/1/Lister_Genetics%20of%20Clostridium%20difficile%20toxin%20and%20recurrence.pdf,67,https://github.com/najoshi/sickle),github.com/najoshi/sickle,najoshi/sickle
Modelling store operated calcium entry: creating a three dimensional spatio-temporal model to predict local calcium signals,Emma McIvor,https://eprints.nottingham.ac.uk/55110/1/thesis_mcivor_2018.pdf,115,https://github.com/emmamcivor/supplementary/,github.com/emmamcivor/supplementary,emmamcivor/supplementary
The Three Hundred project: a large catalogue of theoretically modelled galaxy clusters for cosmological and astrophysical applications,Weiguang Cui,https://eprints.nottingham.ac.uk/54159/1/sty2111.pdf,2,https://github.com/ginnungagapgroup/ginnungagap,github.com/ginnungagapgroup/ginnungagap,ginnungagapgroup/ginnungagap
The Three Hundred project: a large catalogue of theoretically modelled galaxy clusters for cosmological and astrophysical applications,Weiguang Cui,https://eprints.nottingham.ac.uk/54159/1/sty2111.pdf,13,https://github.com/weiguangcui/pymsz.,github.com/weiguangcui/pymsz,weiguangcui/pymsz
"N6-Methyladenosine Inhibits Local Ribonucleolytic
Cleavage to Stabilize mRNAs in Arabidopsis",Rupert G Fray,https://eprints.nottingham.ac.uk/55405/1/N6-Methyladenosine%20Inhibits%20Local%20Ribonucleolytic.pdf,13,https://github.com/alexdobin/STAR,github.com/alexdobin/STAR,alexdobin/STAR
"N6-Methyladenosine Inhibits Local Ribonucleolytic
Cleavage to Stabilize mRNAs in Arabidopsis",Rupert G Fray,https://eprints.nottingham.ac.uk/55405/1/N6-Methyladenosine%20Inhibits%20Local%20Ribonucleolytic.pdf,13,https://github.com/samtools/samtools,github.com/samtools/samtools,samtools/samtools
"N6-Methyladenosine Inhibits Local Ribonucleolytic
Cleavage to Stabilize mRNAs in Arabidopsis",Rupert G Fray,https://eprints.nottingham.ac.uk/55405/1/N6-Methyladenosine%20Inhibits%20Local%20Ribonucleolytic.pdf,13,https://github.com/arq5x/bedtools2,github.com/arq5x/bedtools,arq5x/bedtools
"N6-Methyladenosine Inhibits Local Ribonucleolytic
Cleavage to Stabilize mRNAs in Arabidopsis",Rupert G Fray,https://eprints.nottingham.ac.uk/55405/1/N6-Methyladenosine%20Inhibits%20Local%20Ribonucleolytic.pdf,13,https://github.com/taoliu/MACS,github.com/taoliu/MACS,taoliu/MACS
"N6-Methyladenosine Inhibits Local Ribonucleolytic
Cleavage to Stabilize mRNAs in Arabidopsis",Rupert G Fray,https://eprints.nottingham.ac.uk/55405/1/N6-Methyladenosine%20Inhibits%20Local%20Ribonucleolytic.pdf,13,https://github.com/simon-anders/htseq,github.com/simon-anders/htseq,simon-anders/htseq
"N6-Methyladenosine Inhibits Local Ribonucleolytic
Cleavage to Stabilize mRNAs in Arabidopsis",Rupert G Fray,https://eprints.nottingham.ac.uk/55405/1/N6-Methyladenosine%20Inhibits%20Local%20Ribonucleolytic.pdf,13,https://github.com/cinquin/MEME,github.com/cinquin/MEME,cinquin/MEME
"N6-Methyladenosine Inhibits Local Ribonucleolytic
Cleavage to Stabilize mRNAs in Arabidopsis",Rupert G Fray,https://eprints.nottingham.ac.uk/55405/1/N6-Methyladenosine%20Inhibits%20Local%20Ribonucleolytic.pdf,13,https://github.com/marcelm/cutadapt/,github.com/marcelm/cutadapt,marcelm/cutadapt
Metamorphic relations for enhancing system understanding and use,Zhi Quan Zhou,https://eprints.nottingham.ac.uk/55380/1/ZhouSunChenTowey.pdf,26,https://github.com/opencv/opencv/blob/master/data/,github.com/opencv/opencv,opencv/opencv
A multivalued emotion lexicon created and evaluated by the crowd,Giannis Haralabopoulos,https://eprints.nottingham.ac.uk/56075/1/A_multi_valued_emotion_lexicon_created_and_evaluated_by_the_crowd.pdf,3,https://github.com/GiannisHaralabopoulos/Lexicon,github.com/GiannisHaralabopoulos/Lexicon,GiannisHaralabopoulos/Lexicon
Theorem proving for all: equational reasoning in Liquid Haskell,Niki Vazou,https://eprints.nottingham.ac.uk/54770/1/tpfa.pdf,5,https://github.com/ucsd-progsys/liquidhaskell/issues/159,github.com/ucsd-progsys/liquidhaskell,ucsd-progsys/liquidhaskell
Towards low-cost image-based plant phenotyping using reduced-parameter CNN,John Atanbori,https://eprints.nottingham.ac.uk/54696/1/CNN%200023.pdf,5,https://github.com/Amotica/Image-based-Plant-Phenotyping-using-Reduced-Parameter-CNN.,github.com/Amotica/Image-based-Plant-Phenotyping-using-Reduced-Parameter-CNN,Amotica/Image-based-Plant-Phenotyping-using-Reduced-Parameter-CNN.
A big data approach for investigating the performance of road infrastructure,Federico Perrotta,https://eprints.nottingham.ac.uk/53360/1/Perrotta%20et%20al%20%282018%29%20CERI2018%20-%20A%20Big%20Data%20approach%20for%20investigating%20the%20performance%20of%20the%20road%20infrastructure.pdf,5,https://github.com/topepo/caret/.,github.com/topepo/caret,topepo/caret
Managing configuration history in domestic networks,Robert Spencer,https://eprints.nottingham.ac.uk/52115/1/psxrjs-thesis-final.pdf,250,https://github.com/noxrepo/nox-classic/wiki.,github.com/noxrepo/nox-classic,noxrepo/nox-classic
Graph properties of biological interaction networks,Elisa Tonello,https://eprints.nottingham.ac.uk/52105/1/thesis-et.pdf,7,https://github.com/etonello/crnpy.,github.com/etonello/crnpy,etonello/crnpy
Putting trajectories to work: translating a HCI framework into design practice,Raphael Velt,https://eprints.nottingham.ac.uk/48412/7/Velt-Thesis-180218.pdf,230,https://github.com/raphv/cardmapper/,github.com/raphv/cardmapper,raphv/cardmapper
