title,author_for_reference,pdf_url,page_no,domain_url,pattern_cleaned_url,github_user_cleaned_url
"The genetics of the mood disorder spectrum:genome-wide association analyses of over 185,000 cases and 439,000 controls",J. Coleman,https://eprints.worc.ac.uk/8982/7/KGS-8892-genetics-of-mood-disorder-spectrum.pdf,58,https://github.com/bulik/ldsc,github.com/bulik/ldsc,bulik/ldsc
"The genetics of the mood disorder spectrum:genome-wide association analyses of over 185,000 cases and 439,000 controls",J. Coleman,https://eprints.worc.ac.uk/8982/7/KGS-8892-genetics-of-mood-disorder-spectrum.pdf,91,"https://github.com/ivankosmos/RegionAnnotator),",github.com/ivankosmos/RegionAnnotator,ivankosmos/RegionAnnotator
"Particle size distribution of the major Alternaria alternata allergen, Alt a 1, derived from airborne spores and subspore fragments",Ł. Grewling,https://eprints.worc.ac.uk/9203/1/Smith-9203-particle-size-distibution-of-the-major-alternata-allergen-Alt-a-1-dervived-from-airborne-spores-and-subspore-fragments.pdf,32,https://github.com/taiyun/corrplot,github.com/taiyun/corrplot,taiyun/corrplot
Genome-wide gene-environment analyses of major depressive disorder and reported lifetime traumatic experiences in UK Biobank,J. Coleman,https://eprints.worc.ac.uk/8915/7/AAM-with-cover_8915-Jones-genome-wide-gene-environment-analysis-of-major-depressive-disorder.pdf,14,https://github.com/choishingwan/PRSice,github.com/choishingwan/PRSice,choishingwan/PRSice
Genome-wide Association Study Identifies 30 Loci Associated with Bipolar Disorder,E.A. Stahl,https://eprints.worc.ac.uk/7954/3/PGC-BIP-20190223-clean.pdf,20,https://github.com/Nealelab/ricopili,github.com/Nealelab/ricopili,Nealelab/ricopili
Temperate Airborne Grass Pollen Defined by Spatio-temporal Shifts in Community Composition,G.L. Brennan,https://eprints.worc.ac.uk/7659/14/Brennan%20et%20al%202019%20Temporal%20variation%20in%20grass%20allergens%20using%20DNA%20analysis.pdf,15,https://github.com/colford/nbgw-plant-illumina-pipeline.,github.com/colford/nbgw-plant-illumina-pipeline,colford/nbgw-plant-illumina-pipeline
Genetic Overlap Between Alzheimer’s Disease and Bipolar Disorder Implicates the MARK2 and VAC14 Genes,O.K. Drange,https://eprints.worc.ac.uk/8532/1/fnins-13-00220.pdf,2,https://github.com/Nealelab/ricopili/wiki,github.com/Nealelab/ricopili,Nealelab/ricopili
Improving Genetic Prediction by Leveraging Genetic Correlations Among Human Diseases and Traits,R.M. Maier,https://eprints.worc.ac.uk/7649/1/s41467-017-02769-6.pdf,10,https://github.com/bulik/ldsc,github.com/bulik/ldsc,bulik/ldsc
Improving Genetic Prediction by Leveraging Genetic Correlations Among Human Diseases and Traits,R.M. Maier,https://eprints.worc.ac.uk/7649/1/s41467-017-02769-6.pdf,10,https://github.com/bvilhjal/ldpred/,github.com/bvilhjal/ldpred,bvilhjal/ldpred
A Study of Global Hospital Websites for Accessibility Compliance,Joanne Kuzma,https://eprints.worc.ac.uk/5943/1/ejbss-1899-17-astudyofglobalhospitalwebsites.pdf,12,"https://github.com/paypal/AATT,",github.com/paypal/AATT,paypal/AATT
