title,author_for_reference,pdf_url,page_no,domain_url,pattern_cleaned_url,github_user_cleaned_url
Whole-genome sequencing reveals host factors underlying critical COVID-19,A Kousathanas,https://irep.ntu.ac.uk/id/eprint/46862/1/1584825_El-Sherbiny.pdf,20,https://github.com/baillielab/GenOMICC_GWAS.,github.com/baillielab/GenOMICC_GWAS,baillielab/GenOMICC_GWAS
Asymptotic behaviour of the containment of certain mesh patterns,D Govc,https://irep.ntu.ac.uk/id/eprint/45358/1/1508755_Smith.pdf,17,https://github.com/PermutaTriangle/Permuta.,github.com/PermutaTriangle/Permuta,PermutaTriangle/Permuta
"Piperacillin/tazobactam resistant, cephalosporin susceptible Escherichia coli bloodstream infections are driven by multiple acquisition of resistance across diverse sequence types",T Edwards,https://irep.ntu.ac.uk/id/eprint/45778/1/1522224_a2134_Hubbard.pdf,2,https://github.com/tseemann/snippy).,github.com/tseemann/snippy,tseemann/snippy
Insights into the processing of collocations during L2 English reading: evidence from eye movements,H Li,https://irep.ntu.ac.uk/id/eprint/46128/1/1538126_Warrington.pdf,6,https://github.com/rvlenth/emmeans,github.com/rvlenth/emmeans,rvlenth/emmeans
Microbiome and metabolome features of the cardiometabolic disease spectrum,S Fromentin,https://irep.ntu.ac.uk/id/eprint/45252/1/1507283_Hoyles.pdf,40,"https://github.com/raeslab/omixer-rpm)50,53.",github.com/raeslab/omixer-rpm,raeslab/omixer-rpm
Microbiome and metabolome features of the cardiometabolic disease spectrum,S Fromentin,https://irep.ntu.ac.uk/id/eprint/45252/1/1507283_Hoyles.pdf,45,https://github.com/TillBirkner/metadeconfoundR,github.com/TillBirkner/metadeconfoundR,TillBirkner/metadeconfoundR
Continuous scoring of depression from EEG signals via a hybrid of convolutional neural networks,S Hashempour,https://irep.ntu.ac.uk/id/eprint/45366/1/1509240_Sanei.pdf,3,https://github.com/HashempourSara/depression-score-,github.com/HashempourSara/depression-score-,HashempourSara/depression-score-estimation
An application of neighbourhoods in digraphs to the classification of binary dynamics,P Conceição,https://irep.ntu.ac.uk/id/eprint/45331/1/1508706_a2025_Smith.pdf,42,https://github.com/JasonPSmith/TriDy.,github.com/JasonPSmith/TriDy,JasonPSmith/TriDy
An application of neighbourhoods in digraphs to the classification of binary dynamics,P Conceição,https://irep.ntu.ac.uk/id/eprint/45331/1/1508706_a2025_Smith.pdf,43,https://github.com/jlazovskis/neurotop-nest/.,github.com/jlazovskis/neurotop-nest,jlazovskis/neurotop-nest
Analysing pattern formation in the Gray-Scott model: an XPPAUT tutorial,DL Gandy,https://irep.ntu.ac.uk/id/eprint/45425/1/1511706_Nelson.pdf,2,https://github.com/martinrnelson/GrayScott.,github.com/martinrnelson/GrayScott,martinrnelson/GrayScott
Performance of GFN1-xTB for periodic optimization of metal organic frameworks,M Nurhuda,https://irep.ntu.ac.uk/id/eprint/46191/1/1539573_Addicoat.pdf,7,"https://github.com/grimme-lab/xtb,",github.com/grimme-lab/xtb,grimme-lab/xtb
Genomic diversity of Helicobacter pylori populations from different regions of the human stomach,DJ Wilkinson,https://irep.ntu.ac.uk/id/eprint/47599/1/1625543_Winter.pdf,17,https://github.com/najoshi/sickle,github.com/najoshi/sickle,najoshi/sickle
"Soft pneumatic actuators: a review of design, fabrication, modeling, sensing, control and applications",MS Xavier,https://irep.ntu.ac.uk/id/eprint/46436/1/1552370_Bodaghi.pdf,32,https://github.com/BJCaasenbrood/SorotokiCode,github.com/BJCaasenbrood/SorotokiCode,BJCaasenbrood/SorotokiCode
"Combinatorial, additive and dose-dependent drug–microbiome associations",SK Forslund,https://irep.ntu.ac.uk/id/eprint/45119/1/1502891_Hoyles.pdf,9,https://github.com/TillBirkner/metadeconfoundR),github.com/TillBirkner/metadeconfoundR,TillBirkner/metadeconfoundR
A computational exploration of resilience and evolvability of protein–protein interaction networks,B Klein,https://irep.ntu.ac.uk/id/eprint/45103/1/1502606_Smith.pdf,9,https://github.com/jkbren/presilience71,github.com/jkbren/presilience,jkbren/presilience
"Sick and tired: sickness behaviour, polyparasitism and food stress in a gregarious mammal",R Blersch,https://irep.ntu.ac.uk/id/eprint/46903/1/1577781_Young.pdf,29,https://github.com/jalapic/compete,github.com/jalapic/compete,jalapic/compete
NetFACS: using network science to understand facial communication systems,A Mielke,https://irep.ntu.ac.uk/id/eprint/44780/1/1491801_Waller.pdf,13,https://github.com/NetFACS/NetFACS,github.com/NetFACS/NetFACS,NetFACS/NetFACS
When old meets new: evaluating numerical and Machine Learning based eclipse prediction methods,M Frincu,https://irep.ntu.ac.uk/id/eprint/44130/1/1465942_Frincu.pdf,17,https://github.com/marasferdian/eclipse-prediction.,github.com/marasferdian/eclipse-prediction,marasferdian/eclipse-prediction
Hybrid convolution quadrature methods for modelling time-dependent waves with broadband frequency content,J Rowbottom,https://irep.ntu.ac.uk/id/eprint/46498/1/Jacob%20Rowbottom%202022.pdf,48,https://github.com/JacobRowbottom/BEM/tree/main/Indirect,github.com/JacobRowbottom/BEM,JacobRowbottom/BEM
Hybrid convolution quadrature methods for modelling time-dependent waves with broadband frequency content,J Rowbottom,https://irep.ntu.ac.uk/id/eprint/46498/1/Jacob%20Rowbottom%202022.pdf,85,https://github.com/JacobRowbottom/CQBEM-HYBRID/tree/main/Neumann%20IBVP.,github.com/JacobRowbottom/CQBEM-HYBRID,JacobRowbottom/CQBEM-HYBRID
Hybrid convolution quadrature methods for modelling time-dependent waves with broadband frequency content,J Rowbottom,https://irep.ntu.ac.uk/id/eprint/46498/1/Jacob%20Rowbottom%202022.pdf,128,https://github.com/JacobRowbottom/DEA.,github.com/JacobRowbottom/DEA,JacobRowbottom/DEA
Benchmarking network-based gene prioritization methods for cerebral small vessel disease,H Zhang,https://irep.ntu.ac.uk/id/eprint/45100/1/1502665_Smith.pdf,2,https://github.com/huayu-zhang/gp-bench.,github.com/huayu-zhang/gp-bench,huayu-zhang/gp-bench
Reliability of transcranial magnetic stimulation measurements of maximum activation of the knee extensors in young adult males,R Malcolm,https://irep.ntu.ac.uk/id/eprint/43252/1/1447868_Malcom2.pdf,12,https://github.com/keithlohse/power_reliability),github.com/keithlohse/power_reliability,keithlohse/power_reliability
The status and behavioural ecology of large carnivores in a human-impacted miombo woodland,RS Davis,https://irep.ntu.ac.uk/id/eprint/44543/1/Robert_Davis_2021.pdf,136,https://github.com/benaug/SPIM,github.com/benaug/SPIM,benaug/SPIM
Estimating the dwarfing rate of an extinct Sicilian elephant,S Baleka,https://irep.ntu.ac.uk/id/eprint/43163/1/1447181_Barlow.pdf,11,https://github.com/dariober/Java-cafe/tree/master/MarkDupsByStartEnd),github.com/dariober/Java-cafe,dariober/Java-cafe
An investigation into the gut health promoting mechanisms of a xylooligosaccharide based prebiotic in broilers,SE Amir,https://irep.ntu.ac.uk/id/eprint/48641/1/SABA%20E%20AMIR-%20PhD%20thesis%20-%20iRep.pdf,96,https://github.com/s-andrews/FastQC),github.com/s-andrews/FastQC,s-andrews/FastQC
Measuring and assessing typing skills in writing research,L Van Waes,https://irep.ntu.ac.uk/id/eprint/42553/1/1411018_Roeser.pdf,8,https://github.com/lvanwaes/Inputlog-Copy-,github.com/lvanwaes/Inputlog-Copy-,lvanwaes/Inputlog-Copy-Task
Learning handwriting: factors affecting pen-movement fluency in beginning writers,CL Fitjar,https://irep.ntu.ac.uk/id/eprint/44289/1/1440463_Torrance.pdf,10,https://github.com/isolver/OpenHandWrite,github.com/isolver/OpenHandWrite,isolver/OpenHandWrite
Transcription Start Site selection within a single cluster and G quadruplex structures: a novel mechanism regulating gene expression,AA Surani,https://irep.ntu.ac.uk/id/eprint/44124/1/Arif%20Surani%202021.pdf,100,https://github.com/Xinglab/SEASTAR).,github.com/Xinglab/SEASTAR,Xinglab/SEASTAR
"Complexes of tournaments, directionality filtrations and persistent homology",D Govc,https://irep.ntu.ac.uk/id/eprint/42744/1/1432979_a2004_VoR_Smith.pdf,23,"https://github.com/luetge/ﬂagser,",github.com/luetge/flagser,luetge/flagser
"Complexes of tournaments, directionality filtrations and persistent homology",D Govc,https://irep.ntu.ac.uk/id/eprint/42744/1/1432979_a2004_VoR_Smith.pdf,24,"https://github.com/JasonPSmith/tournser,",github.com/JasonPSmith/tournser,JasonPSmith/tournser
African and Asian leopards are highly differentiated at the genomic level,JLA Paijmans,https://irep.ntu.ac.uk/id/eprint/42794/1/1434560_Barlow.pdf,13,https://github.com/dariober/Java-,github.com/dariober/Java-,dariober/Java-cafe
Mixed hierarchical local structure in a disordered metal–organic framework,AF Sapnik,https://irep.ntu.ac.uk/id/eprint/42678/1/1430151_Addicoat.pdf,14,https://github.com/Ibechis/FeBTC_models.,github.com/Ibechis/FeBTC_models,Ibechis/FeBTC_models
"Responses of the West European hedgehog to urbanisation: impact on population dynamics, animal movement and habitat selection",J Schaus Calderón,https://irep.ntu.ac.uk/id/eprint/43392/1/Thesis_Jessica_Schaus_Calderon_2021.pdf,168,https://github.com/glmmTMB/glmmTMB>,github.com/glmmTMB/glmmTMB,glmmTMB/glmmTMB
Middle Pleistocene genome calibrates a revised evolutionary history of extinct cave bears,A Barlow,https://irep.ntu.ac.uk/id/eprint/42469/1/1421942_Barlow.pdf,10,https://github.com/nikolasbasler/BEARCAVE),github.com/nikolasbasler/BEARCAVE,nikolasbasler/BEARCAVE
Middle Pleistocene genome calibrates a revised evolutionary history of extinct cave bears,A Barlow,https://irep.ntu.ac.uk/id/eprint/42469/1/1421942_Barlow.pdf,12,"https://github.com/jlapaijmans/Consensify),",github.com/jlapaijmans/Consensify,jlapaijmans/Consensify
Middle Pleistocene genome calibrates a revised evolutionary history of extinct cave bears,A Barlow,https://irep.ntu.ac.uk/id/eprint/42469/1/1421942_Barlow.pdf,12,https://github.com/dariober/Java-,github.com/dariober/Java-,dariober/Java-cafe
Middle Pleistocene genome calibrates a revised evolutionary history of extinct cave bears,A Barlow,https://irep.ntu.ac.uk/id/eprint/42469/1/1421942_Barlow.pdf,14,https://github.com/jacahill/Admixture).,github.com/jacahill/Admixture,jacahill/Admixture
Convergent evolution of pain-inducing defensive venom components in spitting cobras,TD Kazandjian,https://irep.ntu.ac.uk/id/eprint/42157/1/1404468_Barlow.pdf,30,https://github.com/DorresteinLaboratory/match_tables_by_exact_mass.,github.com/DorresteinLaboratory/match_tables_by_exact_mass,DorresteinLaboratory/match_tables_by_exact_mass
Ancient DNA from the Asiatic wild dog (Cuon alpinus) from Europe,UH Taron,https://irep.ntu.ac.uk/id/eprint/42156/1/1404453_Barlow.pdf,4,https://github.com/lh3/seqtk).,github.com/lh3/seqtk,lh3/seqtk
Deep learning in mining biological data,M Mahmud,https://irep.ntu.ac.uk/id/eprint/41954/1/1382810_Mahmud.pdf,20,https://github.com/Samsung/veles),github.com/Samsung/veles,Samsung/veles
Exploring the public’s perception of gambling addiction on Twitter during the COVID-19 pandemic: topic modelling and sentiment analysis,E Fino,https://irep.ntu.ac.uk/id/eprint/42464/1/1421085_Fino.pdf,31,https://github.com/mjockers/syuzhet,github.com/mjockers/syuzhet,mjockers/syuzhet
Learning transformation-invariant local descriptors with low-coupling binary codes,Y Miao,https://irep.ntu.ac.uk/id/eprint/45844/1/1524144_Ma.pdf,0,https://github.com/yoqim/TBLD.,github.com/yoqim/TBLD,yoqim/TBLD
Mitochondrial genomes of Late Pleistocene caballine horses from China belong to a separate clade,J Yuan,https://irep.ntu.ac.uk/id/eprint/41982/1/1397377_Barlow.pdf,5,https://github.com/mpieva/mapping-iterative-assembler/).,github.com/mpieva/mapping-iterative-assembler,mpieva/mapping-iterative-assembler
Confining H3PO4 network in covalent organic frameworks enables proton super flow,S Tao,https://irep.ntu.ac.uk/id/eprint/43503/1/1333600_Addicoat.pdf,6,https://github.com/maddicoat/h-bonds.,github.com/maddicoat/h-bonds,maddicoat/h-bonds
Genome characterisation of a novel wastewater Bacteroides fragilis bacteriophage (vB_BfrS_23) and its host GB124,MA Tariq,https://irep.ntu.ac.uk/id/eprint/41170/1/1371943_a1065_Hoyles.pdf,2,https://github.com/rrwick/Porechop,github.com/rrwick/Porechop,rrwick/Porechop
Genome characterisation of a novel wastewater Bacteroides fragilis bacteriophage (vB_BfrS_23) and its host GB124,MA Tariq,https://irep.ntu.ac.uk/id/eprint/41170/1/1371943_a1065_Hoyles.pdf,3,https://github.com/tseemann/abricate,github.com/tseemann/abricate,tseemann/abricate
Spatial partial identity model reveals low densities of leopard and spotted hyaena in a miombo woodland,RS Davis,https://irep.ntu.ac.uk/id/eprint/41366/1/1379057_Yarnell.pdf,8,https://github.com/benaug/SPIM,github.com/benaug/SPIM,benaug/SPIM
The Spanish version of the Internet Gaming Disorder Scale - short form (IGDS9-SF): further examination using item response theory,L Maldonado-Murciano,https://irep.ntu.ac.uk/id/eprint/41010/1/1370250_Griffiths.pdf,13,https://github.com/simsem/semTools/wiki,github.com/simsem/semTools,simsem/semTools
3D local planning for a forestry UGV based on terrain gradient and mechanical effort,D Lourenço,https://irep.ntu.ac.uk/id/eprint/41820/1/1393440_De%20Castro%20Cardoso%20Ferreira.pdf,1,https://github.com/uos/mesh_navigation,github.com/uos/mesh_navigation,uos/mesh_navigation
Do-it-yourself artificial pancreas systems: a review of the emerging evidence and insights for healthcare professionals,P Jennings,https://irep.ntu.ac.uk/id/eprint/41706/1/1296697_Jennings.pdf,21,https://github.com/openaps/openaps/issues,github.com/openaps/openaps,openaps/openaps
The effect of multiple developers on structural attributes: a study based on Java software,A Capiluppi,https://irep.ntu.ac.uk/id/eprint/39719/1/39719_a599_Ajienka.pdf,2,https://github.com/apache/hive,github.com/apache/hive,apache/hive
The effect of multiple developers on structural attributes: a study based on Java software,A Capiluppi,https://irep.ntu.ac.uk/id/eprint/39719/1/39719_a599_Ajienka.pdf,13,https://github.com/acapiluppi/oometrics_developers.,github.com/acapiluppi/oometrics_developers,acapiluppi/oometrics_developers
The effect of multiple developers on structural attributes: a study based on Java software,A Capiluppi,https://irep.ntu.ac.uk/id/eprint/39719/1/39719_a599_Ajienka.pdf,19,https://github.com/mockito/mockito,github.com/mockito/mockito,mockito/mockito
The effect of multiple developers on structural attributes: a study based on Java software,A Capiluppi,https://irep.ntu.ac.uk/id/eprint/39719/1/39719_a599_Ajienka.pdf,29,https://github.com/aws/aws-sdk-java,github.com/aws/aws-sdk-java,aws/aws-sdk-java
The effect of multiple developers on structural attributes: a study based on Java software,A Capiluppi,https://irep.ntu.ac.uk/id/eprint/39719/1/39719_a599_Ajienka.pdf,31,https://github.com/apache/cassandra,github.com/apache/cassandra,apache/cassandra
Towards a dependency-driven taxonomy of software types,A Capiluppi,https://irep.ntu.ac.uk/id/eprint/40325/1/1336917_Ajienka.pdf,4,https://github.com/OpenZeppelin/openzeppelin-contracts,github.com/OpenZeppelin/openzeppelin-contracts,OpenZeppelin/openzeppelin-contracts
Ancestral mitogenome capture of the Southeast Asian banded linsang,JLA Paijmans,https://irep.ntu.ac.uk/id/eprint/40182/1/40182_a728_Barlow.pdf,3,https://github.com/jstjohn/SeqPrep),github.com/jstjohn/SeqPrep,jstjohn/SeqPrep
Ancestral mitogenome capture of the Southeast Asian banded linsang,JLA Paijmans,https://irep.ntu.ac.uk/id/eprint/40182/1/40182_a728_Barlow.pdf,3,https://github.com/dariober/Java-cafe/tree/master/,github.com/dariober/Java-cafe,dariober/Java-cafe
Lexical content as a cooperation aide: a study based on Java software,A Capiluppi,https://irep.ntu.ac.uk/id/eprint/39452/1/1292557_Ajienka.pdf,6,https://github.com/elastic/elasticsearch,github.com/elastic/elasticsearch,elastic/elasticsearch
Lexical content as a cooperation aide: a study based on Java software,A Capiluppi,https://irep.ntu.ac.uk/id/eprint/39452/1/1292557_Ajienka.pdf,8,"https://github.com/dmgerman/ninka,",github.com/dmgerman/ninka,dmgerman/ninka
Lexical content as a cooperation aide: a study based on Java software,A Capiluppi,https://irep.ntu.ac.uk/id/eprint/39452/1/1292557_Ajienka.pdf,9,https://github.com/stanfordnlp/CoreNLP,github.com/stanfordnlp/CoreNLP,stanfordnlp/CoreNLP
Lexical content as a cooperation aide: a study based on Java software,A Capiluppi,https://irep.ntu.ac.uk/id/eprint/39452/1/1292557_Ajienka.pdf,11,https://github.com/prestodb/presto,github.com/prestodb/presto,prestodb/presto
Lexical content as a cooperation aide: a study based on Java software,A Capiluppi,https://irep.ntu.ac.uk/id/eprint/39452/1/1292557_Ajienka.pdf,11,https://github.com/zxing/zxing,github.com/zxing/zxing,zxing/zxing
Lexical content as a cooperation aide: a study based on Java software,A Capiluppi,https://irep.ntu.ac.uk/id/eprint/39452/1/1292557_Ajienka.pdf,34,https://github.com/jabauer/DAVILA,github.com/jabauer/DAVILA,jabauer/DAVILA
Lexical content as a cooperation aide: a study based on Java software,A Capiluppi,https://irep.ntu.ac.uk/id/eprint/39452/1/1292557_Ajienka.pdf,34,https://github.com/spring/JUnitSync,github.com/spring/JUnitSync,spring/JUnitSync
Detecting Java software similarities by using different clustering techniques,A Capiluppi,https://irep.ntu.ac.uk/id/eprint/39220/7/1292567_Ajienka.pdf,22,https://github.com/square/okhttp,github.com/square/okhttp,square/okhttp
An empirical analysis of source code metrics and smart contract resource consumption,N Ajienka,https://irep.ntu.ac.uk/id/eprint/39855/1/1325892_a641_Ajienka.pdf,7,https://github.com/trailofbits/slither,github.com/trailofbits/slither,trailofbits/slither
An empirical analysis of source code metrics and smart contract resource consumption,N Ajienka,https://irep.ntu.ac.uk/id/eprint/39855/1/1325892_a641_Ajienka.pdf,8,https://github.com/trufflesuite/ganache-,github.com/trufflesuite/ganache-,trufflesuite/ganache
An empirical analysis of source code metrics and smart contract resource consumption,N Ajienka,https://irep.ntu.ac.uk/id/eprint/39855/1/1325892_a641_Ajienka.pdf,8,https://github.com/ethereum/remix-,github.com/ethereum/remix-,ethereum/remix
An empirical analysis of source code metrics and smart contract resource consumption,N Ajienka,https://irep.ntu.ac.uk/id/eprint/39855/1/1325892_a641_Ajienka.pdf,8,https://github.com/ethereum/wiki/wiki/JavaScript-,github.com/ethereum/wiki,ethereum/wiki
An empirical analysis of source code metrics and smart contract resource consumption,N Ajienka,https://irep.ntu.ac.uk/id/eprint/39855/1/1325892_a641_Ajienka.pdf,14,https://github.com/OpenZeppelin/openzeppelin-,github.com/OpenZeppelin/openzeppelin-,OpenZeppelin/openzeppelin-sdk
An empirical analysis of source code metrics and smart contract resource consumption,N Ajienka,https://irep.ntu.ac.uk/id/eprint/39855/1/1325892_a641_Ajienka.pdf,18,"https://github.com/ethereum/yellowpaper,[Oct.",github.com/ethereum/yellowpaper,ethereum/yellowpaper
AdaBoost-CNN: an Adaptive Boosting algorithm for Convolutional Neural Networks to classify multi-class imbalanced datasets using transfer learning,A Taherkhani,https://irep.ntu.ac.uk/id/eprint/39571/1/1313786_McGinnity.pdf,6,https://github.com/a-taherkhani/AdaBoost_CNN).,github.com/a-taherkhani/AdaBoost_CNN,a-taherkhani/AdaBoost_CNN
Multimodal Multisensor attention modelling,MH Taheri,https://irep.ntu.ac.uk/id/eprint/41691/1/Thesis_Multimodal%20Multisensor%20Attention%20Tracking%20_Mohammad%20Taheri.pdf,160,https://github.com/biolab/orange3/blob/04b7c72740ee5ced370aa8104152c38e3245e2b1,github.com/biolab/orange,biolab/orange
Mapping local patterns of childhood overweight and wasting in low- and middle-income countries between 2000 and 2017,DK Kinyoki,https://irep.ntu.ac.uk/id/eprint/39969/1/1318955_El-Sherbiny%20Badawy.pdf,12,http://github.com/ihmeuw/lbd/tree/dbm-lmic-2020.,github.com/ihmeuw/lbd,ihmeuw/lbd
TeKET: a Tree-Based Unsupervised Keyphrase Extraction Technique,G Rabby,https://irep.ntu.ac.uk/id/eprint/39369/1/1302677_Mahmud.pdf,22,https://github.com/LIAAD/KeywordExtractor-,github.com/LIAAD/KeywordExtractor-,LIAAD/KeywordExtractor-Datasets
Spatial considerations in the resolution of inflammation,A Bayani,https://irep.ntu.ac.uk/id/eprint/42973/1/thesis.pdf,106,https://github.com/atihana/inflammation,github.com/atihana/inflammation,atihana/inflammation_pde
Packing polydisperse colloids into crystals: when charge-dispersity matters,G Bareigts,https://irep.ntu.ac.uk/id/eprint/39194/2/1290593_Goehring_supp.pdf,2,https://github.com/guibar64/polypbren.,github.com/guibar64/polypbren,guibar64/polypbren
Ancient DNA reveals twenty million years of aquatic life in beavers,G Xenikoudakis,https://irep.ntu.ac.uk/id/eprint/38913/1/1261540_Barlow.pdf,12,"https://github.com/geoxenik/GiantB/blob/master/GB_iterative.pl),",github.com/geoxenik/GiantB,geoxenik/GiantB
Ensemble methods for instance-based Arabic language authorship attribution,T Al-Hadhrami,https://irep.ntu.ac.uk/id/eprint/39092/1/1268351_Al-Hadhrami.pdf,9,https://github.com/AAlwajeeh/ArabicSF,github.com/AAlwajeeh/ArabicSF,AAlwajeeh/ArabicSF
Consensify: a method for generating pseudohaploid genome sequences from palaeogenomic datasets with reduced error rates,A Barlow,https://irep.ntu.ac.uk/id/eprint/38912/1/1261530_Barlow.pdf,6,https://github.com/mlell/tapas),github.com/mlell/tapas,mlell/tapas
Consensify: a method for generating pseudohaploid genome sequences from palaeogenomic datasets with reduced error rates,A Barlow,https://irep.ntu.ac.uk/id/eprint/38912/1/1261530_Barlow.pdf,6,"https://github.com/nikolasbasler/BEARCAVE),",github.com/nikolasbasler/BEARCAVE,nikolasbasler/BEARCAVE
Consensify: a method for generating pseudohaploid genome sequences from palaeogenomic datasets with reduced error rates,A Barlow,https://irep.ntu.ac.uk/id/eprint/38912/1/1261530_Barlow.pdf,6,http://github.com/jlapaijmans/Consensify).,github.com/jlapaijmans/Consensify,jlapaijmans/Consensify
Consensify: a method for generating pseudohaploid genome sequences from palaeogenomic datasets with reduced error rates,A Barlow,https://irep.ntu.ac.uk/id/eprint/38912/1/1261530_Barlow.pdf,7,https://github.com/jacahill/Admixture).,github.com/jacahill/Admixture,jacahill/Admixture
Data integration for offshore decommissioning waste management,A Akinyemi,https://irep.ntu.ac.uk/id/eprint/38318/1/1212332_Sun.pdf,26,https://github.com/protegeproject/cellfie-plugin.,github.com/protegeproject/cellfie-plugin,protegeproject/cellfie-plugin
Sentiment analysis of dialectical Arabic social media content using a hybrid linguistic-machine learning approach,GN Alwakid,https://irep.ntu.ac.uk/id/eprint/42474/1/Ghadah%20Alwakid%202021.pdf,18,https://github.com/Ghadah-Alwakid/Unemployment_Lexicon,github.com/Ghadah-Alwakid/Unemployment_Lexicon,Ghadah-Alwakid/Unemployment_Lexicon
Sentiment analysis of dialectical Arabic social media content using a hybrid linguistic-machine learning approach,GN Alwakid,https://irep.ntu.ac.uk/id/eprint/42474/1/Ghadah%20Alwakid%202021.pdf,120,https://github.com/nora-twairesh/AraSenti/tree/AraSenti-Tweet-Corpus,github.com/nora-twairesh/AraSenti,nora-twairesh/AraSenti
Adaptation of bacteriophage to variable environments,OT Ayansola,https://irep.ntu.ac.uk/id/eprint/39790/1/Oyeronke%20Ayansola%202020.pdf,97,https://github.com/rrwick/Porechop).,github.com/rrwick/Porechop,rrwick/Porechop
The costs of human induced evolution in an agricultural system,A Varah,https://irep.ntu.ac.uk/id/eprint/38929/1/1262620_Hicks.pdf,7,https://github.com/alexavarah/BGRI-ECOMOD.,github.com/alexavarah/BGRI-ECOMOD,alexavarah/BGRI-ECOMOD
Voice parade procedures: optimising witness performance,H Smith,https://irep.ntu.ac.uk/id/eprint/37747/1/14891_Smith.pdf,14,https://github.com/jensroes/Voice-line-up).,github.com/jensroes/Voice-line-up,jensroes/Voice-line-up
Energy and performance trade-off optimization in heterogeneous computing via reinforcement learning,Z Yu,https://irep.ntu.ac.uk/id/eprint/42045/1/1384437_Machado.pdf,2,https://github.com/tulipp-eu/sthem,github.com/tulipp-eu/sthem,tulipp-eu/sthem
Energy and performance trade-off optimization in heterogeneous computing via reinforcement learning,Z Yu,https://irep.ntu.ac.uk/id/eprint/42045/1/1384437_Machado.pdf,4,https://github.com/Xilinx/chaidnn,github.com/Xilinx/chaidnn,Xilinx/chaidnn
Biological indices to characterize community responses to drying in streams with contrasting flow permanence regimes,R Sarremejane,https://irep.ntu.ac.uk/id/eprint/37917/1/1196165_Stubbington.pdf,9,https://github.com/mundl/smires.,github.com/mundl/smires,mundl/smires
Re-thinking the effects of body size on the study of brain size evolution,E Font,https://irep.ntu.ac.uk/id/eprint/36882/1/14122_%20Pincheira-Donoso.pdf,26,https://github.com/JeroenSmaers/evomap,github.com/JeroenSmaers/evomap,JeroenSmaers/evomap
Guidelines for the use of flow cytometry and cell sorting in immunological studies (second edition),O Maguire,https://irep.ntu.ac.uk/id/eprint/38850/1/1216383_Pockley.pdf,405,"https://github.com/ParkerICI/premessa),",github.com/ParkerICI/premessa,ParkerICI/premessa
Guidelines for the use of flow cytometry and cell sorting in immunological studies (second edition),O Maguire,https://irep.ntu.ac.uk/id/eprint/38850/1/1216383_Pockley.pdf,425,https://github.com/seandavi/awesome-single-cell).,github.com/seandavi/awesome-single-cell,seandavi/awesome-single-cell
