title,date,author_for_reference,pdf_url
Isolating the species element in grass pollen allergy: A review,2023-04-23,Carl Frisk,https://eprints.worc.ac.uk/12892/2/indexcodes.txt
Isolating the species element in grass pollen allergy: A review,2023-04-23,Carl Frisk,https://eprints.worc.ac.uk/12892/3/lightbox.jpg
Isolating the species element in grass pollen allergy: A review,2023-04-23,Carl Frisk,https://eprints.worc.ac.uk/12892/4/preview.jpg
Isolating the species element in grass pollen allergy: A review,2023-04-23,Carl Frisk,https://eprints.worc.ac.uk/12892/5/medium.jpg
Isolating the species element in grass pollen allergy: A review,2023-04-23,Carl Frisk,https://eprints.worc.ac.uk/12892/6/small.jpg
"Eating more sardines instead of fish oil supplementation: Beyond omega-3 polyunsaturated fatty acids, a matrix of nutrients with cardiovascular benefits",2023-04-14,H.O. Santos,https://eprints.worc.ac.uk/12841/1/fnut-10-1107475.pdf
"Eating more sardines instead of fish oil supplementation: Beyond omega-3 polyunsaturated fatty acids, a matrix of nutrients with cardiovascular benefits",2023-04-14,H.O. Santos,https://eprints.worc.ac.uk/12841/2/lightbox.jpg
"Eating more sardines instead of fish oil supplementation: Beyond omega-3 polyunsaturated fatty acids, a matrix of nutrients with cardiovascular benefits",2023-04-14,H.O. Santos,https://eprints.worc.ac.uk/12841/3/preview.jpg
"Eating more sardines instead of fish oil supplementation: Beyond omega-3 polyunsaturated fatty acids, a matrix of nutrients with cardiovascular benefits",2023-04-14,H.O. Santos,https://eprints.worc.ac.uk/12841/4/medium.jpg
"Eating more sardines instead of fish oil supplementation: Beyond omega-3 polyunsaturated fatty acids, a matrix of nutrients with cardiovascular benefits",2023-04-14,H.O. Santos,https://eprints.worc.ac.uk/12841/5/small.jpg
"Eating more sardines instead of fish oil supplementation: Beyond omega-3 polyunsaturated fatty acids, a matrix of nutrients with cardiovascular benefits",2023-04-14,H.O. Santos,https://eprints.worc.ac.uk/12841/6/indexcodes.txt
Microscale pollen release and dispersal patterns in flowering grass populations,2023-04-12,Carl Frisk,https://eprints.worc.ac.uk/12866/1/1-s2.0-S0048969723019642-main.pdf
Microscale pollen release and dispersal patterns in flowering grass populations,2023-04-12,Carl Frisk,https://eprints.worc.ac.uk/12866/2/lightbox.jpg
Microscale pollen release and dispersal patterns in flowering grass populations,2023-04-12,Carl Frisk,https://eprints.worc.ac.uk/12866/3/preview.jpg
Microscale pollen release and dispersal patterns in flowering grass populations,2023-04-12,Carl Frisk,https://eprints.worc.ac.uk/12866/4/medium.jpg
Microscale pollen release and dispersal patterns in flowering grass populations,2023-04-12,Carl Frisk,https://eprints.worc.ac.uk/12866/5/small.jpg
Microscale pollen release and dispersal patterns in flowering grass populations,2023-04-12,Carl Frisk,https://eprints.worc.ac.uk/12866/6/indexcodes.txt
The legacy of COVID-19 in dementia community support: ongoing impacts on the running of meeting centres,2023-04-11,Thomas Morton,https://eprints.worc.ac.uk/12847/1/Get%20Real%20with%20Meeting%20Centres%20COVID%20legacy%20ACCEPTED%20MANUSCRIPT%20%28for%20WRaP%29.docx
The legacy of COVID-19 in dementia community support: ongoing impacts on the running of meeting centres,2023-04-11,Thomas Morton,https://eprints.worc.ac.uk/12847/2/indexcodes.txt
The legacy of COVID-19 in dementia community support: ongoing impacts on the running of meeting centres,2023-04-11,Thomas Morton,https://eprints.worc.ac.uk/12847/3/Get%20Real%20with%20Meeting%20Centres%20COVID%20legacy%20ACCEPTED%20MANUSCRIPT%20%28for%20WRaP%29.pdf
The legacy of COVID-19 in dementia community support: ongoing impacts on the running of meeting centres,2023-04-11,Thomas Morton,https://eprints.worc.ac.uk/12847/4/lightbox.jpg
The legacy of COVID-19 in dementia community support: ongoing impacts on the running of meeting centres,2023-04-11,Thomas Morton,https://eprints.worc.ac.uk/12847/5/preview.jpg
The legacy of COVID-19 in dementia community support: ongoing impacts on the running of meeting centres,2023-04-11,Thomas Morton,https://eprints.worc.ac.uk/12847/6/medium.jpg
The legacy of COVID-19 in dementia community support: ongoing impacts on the running of meeting centres,2023-04-11,Thomas Morton,https://eprints.worc.ac.uk/12847/7/small.jpg
The legacy of COVID-19 in dementia community support: ongoing impacts on the running of meeting centres,2023-04-11,Thomas Morton,https://eprints.worc.ac.uk/12847/8/indexcodes.txt
Are Everyday Heroic or Altruistic Acts More Desirable in Human Mate Choice?,2023-04-06,Daniel Farrelly,https://eprints.worc.ac.uk/12845/1/Farrelly%20et%20al.%20%282023%29.pdf
Are Everyday Heroic or Altruistic Acts More Desirable in Human Mate Choice?,2023-04-06,Daniel Farrelly,https://eprints.worc.ac.uk/12845/2/lightbox.jpg
Are Everyday Heroic or Altruistic Acts More Desirable in Human Mate Choice?,2023-04-06,Daniel Farrelly,https://eprints.worc.ac.uk/12845/3/preview.jpg
Are Everyday Heroic or Altruistic Acts More Desirable in Human Mate Choice?,2023-04-06,Daniel Farrelly,https://eprints.worc.ac.uk/12845/4/medium.jpg
Are Everyday Heroic or Altruistic Acts More Desirable in Human Mate Choice?,2023-04-06,Daniel Farrelly,https://eprints.worc.ac.uk/12845/5/small.jpg
Are Everyday Heroic or Altruistic Acts More Desirable in Human Mate Choice?,2023-04-06,Daniel Farrelly,https://eprints.worc.ac.uk/12845/6/indexcodes.txt
Environmental impact reduction micro-placements: An opportunity to overcome business Management students’ reluctance to undertake a long-term work experience placement whilst stimulating environmental improvements in businesses?,2023-04-03,Kay Emblen-Perry,https://eprints.worc.ac.uk/12818/1/Paper%20-%20Environmental%20impact%20reduction%20micro-placements.docx
Environmental impact reduction micro-placements: An opportunity to overcome business Management students’ reluctance to undertake a long-term work experience placement whilst stimulating environmental improvements in businesses?,2023-04-03,Kay Emblen-Perry,https://eprints.worc.ac.uk/12818/2/indexcodes.txt
Environmental impact reduction micro-placements: An opportunity to overcome business Management students’ reluctance to undertake a long-term work experience placement whilst stimulating environmental improvements in businesses?,2023-04-03,Kay Emblen-Perry,https://eprints.worc.ac.uk/12818/3/Paper%20-%20Environmental%20impact%20reduction%20micro-placements.pdf
Environmental impact reduction micro-placements: An opportunity to overcome business Management students’ reluctance to undertake a long-term work experience placement whilst stimulating environmental improvements in businesses?,2023-04-03,Kay Emblen-Perry,https://eprints.worc.ac.uk/12818/4/lightbox.jpg
Environmental impact reduction micro-placements: An opportunity to overcome business Management students’ reluctance to undertake a long-term work experience placement whilst stimulating environmental improvements in businesses?,2023-04-03,Kay Emblen-Perry,https://eprints.worc.ac.uk/12818/5/preview.jpg
Environmental impact reduction micro-placements: An opportunity to overcome business Management students’ reluctance to undertake a long-term work experience placement whilst stimulating environmental improvements in businesses?,2023-04-03,Kay Emblen-Perry,https://eprints.worc.ac.uk/12818/6/medium.jpg
Environmental impact reduction micro-placements: An opportunity to overcome business Management students’ reluctance to undertake a long-term work experience placement whilst stimulating environmental improvements in businesses?,2023-04-03,Kay Emblen-Perry,https://eprints.worc.ac.uk/12818/7/small.jpg
Environmental impact reduction micro-placements: An opportunity to overcome business Management students’ reluctance to undertake a long-term work experience placement whilst stimulating environmental improvements in businesses?,2023-04-03,Kay Emblen-Perry,https://eprints.worc.ac.uk/12818/8/indexcodes.txt
Differences in squat and stair descent lower limb kinematics between healthy controls and patients with patellofemoral pain,2023-04-02,Konstantinos Papadopoulos,https://eprints.worc.ac.uk/12890/1/Scientific%20Programme.pdf
Differences in squat and stair descent lower limb kinematics between healthy controls and patients with patellofemoral pain,2023-04-02,Konstantinos Papadopoulos,https://eprints.worc.ac.uk/12890/2/indexcodes.txt
Differences in squat and stair descent lower limb kinematics between healthy controls and patients with patellofemoral pain,2023-04-02,Konstantinos Papadopoulos,https://eprints.worc.ac.uk/12890/3/lightbox.jpg
Differences in squat and stair descent lower limb kinematics between healthy controls and patients with patellofemoral pain,2023-04-02,Konstantinos Papadopoulos,https://eprints.worc.ac.uk/12890/4/preview.jpg
Differences in squat and stair descent lower limb kinematics between healthy controls and patients with patellofemoral pain,2023-04-02,Konstantinos Papadopoulos,https://eprints.worc.ac.uk/12890/5/medium.jpg
Differences in squat and stair descent lower limb kinematics between healthy controls and patients with patellofemoral pain,2023-04-02,Konstantinos Papadopoulos,https://eprints.worc.ac.uk/12890/6/small.jpg
The potential of wildflower strips to enhance pollination services in sweet cherry orchards grown under polytunnels,2023-03-30,Zeus Mateos Fierro,https://eprints.worc.ac.uk/12832/1/1365-2664.14394.pdf
The potential of wildflower strips to enhance pollination services in sweet cherry orchards grown under polytunnels,2023-03-30,Zeus Mateos Fierro,https://eprints.worc.ac.uk/12832/1/1365-2664.14394.xml
The potential of wildflower strips to enhance pollination services in sweet cherry orchards grown under polytunnels,2023-03-30,Zeus Mateos Fierro,https://eprints.worc.ac.uk/12832/2/indexcodes.txt
The potential of wildflower strips to enhance pollination services in sweet cherry orchards grown under polytunnels,2023-03-30,Zeus Mateos Fierro,https://eprints.worc.ac.uk/12832/3/Journal%20of%20Applied%20Ecology%20-%202023%20-%20Mateos%E2%80%90Fierro%20-%20The%20potential%20of%20wildflower%20strips%20to%20enhance%20pollination%20services%20in.pdf
The potential of wildflower strips to enhance pollination services in sweet cherry orchards grown under polytunnels,2023-03-30,Zeus Mateos Fierro,https://eprints.worc.ac.uk/12832/4/lightbox.jpg
The potential of wildflower strips to enhance pollination services in sweet cherry orchards grown under polytunnels,2023-03-30,Zeus Mateos Fierro,https://eprints.worc.ac.uk/12832/5/preview.jpg
The potential of wildflower strips to enhance pollination services in sweet cherry orchards grown under polytunnels,2023-03-30,Zeus Mateos Fierro,https://eprints.worc.ac.uk/12832/6/medium.jpg
The potential of wildflower strips to enhance pollination services in sweet cherry orchards grown under polytunnels,2023-03-30,Zeus Mateos Fierro,https://eprints.worc.ac.uk/12832/7/small.jpg
The potential of wildflower strips to enhance pollination services in sweet cherry orchards grown under polytunnels,2023-03-30,Zeus Mateos Fierro,https://eprints.worc.ac.uk/12832/8/indexcodes.txt
The Effects of Static Stretching Intensity on Range of Motion and Strength: A Systematic Review,2023-03-24,Joseph Bryant,https://eprints.worc.ac.uk/12823/1/jfmk-08-00037.pdf
The Effects of Static Stretching Intensity on Range of Motion and Strength: A Systematic Review,2023-03-24,Joseph Bryant,https://eprints.worc.ac.uk/12823/2/lightbox.jpg
The Effects of Static Stretching Intensity on Range of Motion and Strength: A Systematic Review,2023-03-24,Joseph Bryant,https://eprints.worc.ac.uk/12823/3/preview.jpg
The Effects of Static Stretching Intensity on Range of Motion and Strength: A Systematic Review,2023-03-24,Joseph Bryant,https://eprints.worc.ac.uk/12823/4/medium.jpg
The Effects of Static Stretching Intensity on Range of Motion and Strength: A Systematic Review,2023-03-24,Joseph Bryant,https://eprints.worc.ac.uk/12823/5/small.jpg
The Effects of Static Stretching Intensity on Range of Motion and Strength: A Systematic Review,2023-03-24,Joseph Bryant,https://eprints.worc.ac.uk/12823/6/indexcodes.txt
Group early intervention eye movement desensitization and reprocessing therapy as a video-conference psychotherapy with frontline/emergency workers in response to the COVID-19 pandemic in the treatment of post-traumatic stress disorder and moral injury—An RCT study,2023-03-23,Derek Farrell,https://eprints.worc.ac.uk/12856/1/fpsyg-14-1129912.xml
Group early intervention eye movement desensitization and reprocessing therapy as a video-conference psychotherapy with frontline/emergency workers in response to the COVID-19 pandemic in the treatment of post-traumatic stress disorder and moral injury—An RCT study,2023-03-23,Derek Farrell,https://eprints.worc.ac.uk/12856/1/additional-files.zip
Group early intervention eye movement desensitization and reprocessing therapy as a video-conference psychotherapy with frontline/emergency workers in response to the COVID-19 pandemic in the treatment of post-traumatic stress disorder and moral injury—An RCT study,2023-03-23,Derek Farrell,https://eprints.worc.ac.uk/12856/1/fpsyg-14-1129912.pdf
Group early intervention eye movement desensitization and reprocessing therapy as a video-conference psychotherapy with frontline/emergency workers in response to the COVID-19 pandemic in the treatment of post-traumatic stress disorder and moral injury—An RCT study,2023-03-23,Derek Farrell,https://eprints.worc.ac.uk/12856/2/lightbox.jpg
Group early intervention eye movement desensitization and reprocessing therapy as a video-conference psychotherapy with frontline/emergency workers in response to the COVID-19 pandemic in the treatment of post-traumatic stress disorder and moral injury—An RCT study,2023-03-23,Derek Farrell,https://eprints.worc.ac.uk/12856/3/preview.jpg
Group early intervention eye movement desensitization and reprocessing therapy as a video-conference psychotherapy with frontline/emergency workers in response to the COVID-19 pandemic in the treatment of post-traumatic stress disorder and moral injury—An RCT study,2023-03-23,Derek Farrell,https://eprints.worc.ac.uk/12856/4/medium.jpg
Group early intervention eye movement desensitization and reprocessing therapy as a video-conference psychotherapy with frontline/emergency workers in response to the COVID-19 pandemic in the treatment of post-traumatic stress disorder and moral injury—An RCT study,2023-03-23,Derek Farrell,https://eprints.worc.ac.uk/12856/5/small.jpg
Group early intervention eye movement desensitization and reprocessing therapy as a video-conference psychotherapy with frontline/emergency workers in response to the COVID-19 pandemic in the treatment of post-traumatic stress disorder and moral injury—An RCT study,2023-03-23,Derek Farrell,https://eprints.worc.ac.uk/12856/6/indexcodes.txt
Flourish-HE: An online positive education programme to promote university student wellbeing,2023-03-21,Blaire Morgan,https://eprints.worc.ac.uk/12824/1/Frontiers_Morgan%20et%20al%20Flourish-HE%20-%20Revised%20%281%29.docx
Flourish-HE: An online positive education programme to promote university student wellbeing,2023-03-21,Blaire Morgan,https://eprints.worc.ac.uk/12824/2/indexcodes.txt
"Editorial: Effective teaching: Measurements, antecedents, correlates, characteristics, and links with outcomes",2023-03-17,R. Maulana,https://eprints.worc.ac.uk/12865/1/feduc-08-1170854.pdf
"Editorial: Effective teaching: Measurements, antecedents, correlates, characteristics, and links with outcomes",2023-03-17,R. Maulana,https://eprints.worc.ac.uk/12865/2/indexcodes.txt
"Editorial: Effective teaching: Measurements, antecedents, correlates, characteristics, and links with outcomes",2023-03-17,R. Maulana,https://eprints.worc.ac.uk/12865/3/lightbox.jpg
"Editorial: Effective teaching: Measurements, antecedents, correlates, characteristics, and links with outcomes",2023-03-17,R. Maulana,https://eprints.worc.ac.uk/12865/4/preview.jpg
"Editorial: Effective teaching: Measurements, antecedents, correlates, characteristics, and links with outcomes",2023-03-17,R. Maulana,https://eprints.worc.ac.uk/12865/5/medium.jpg
"Editorial: Effective teaching: Measurements, antecedents, correlates, characteristics, and links with outcomes",2023-03-17,R. Maulana,https://eprints.worc.ac.uk/12865/6/small.jpg
A comparison of strength and power characteristics prior to anterior cruciate ligament rupture and at the end of rehabilitation in professional soccer players,2023-03-13,Luca Maestroni,https://eprints.worc.ac.uk/12840/1/Final%20Version%5B62796%5D.docx
A comparison of strength and power characteristics prior to anterior cruciate ligament rupture and at the end of rehabilitation in professional soccer players,2023-03-13,Luca Maestroni,https://eprints.worc.ac.uk/12840/2/indexcodes.txt
A comparison of strength and power characteristics prior to anterior cruciate ligament rupture and at the end of rehabilitation in professional soccer players,2023-03-13,Luca Maestroni,https://eprints.worc.ac.uk/12840/3/Final%20Version%5B62796%5D.pdf
A comparison of strength and power characteristics prior to anterior cruciate ligament rupture and at the end of rehabilitation in professional soccer players,2023-03-13,Luca Maestroni,https://eprints.worc.ac.uk/12840/4/lightbox.jpg
A comparison of strength and power characteristics prior to anterior cruciate ligament rupture and at the end of rehabilitation in professional soccer players,2023-03-13,Luca Maestroni,https://eprints.worc.ac.uk/12840/5/preview.jpg
A comparison of strength and power characteristics prior to anterior cruciate ligament rupture and at the end of rehabilitation in professional soccer players,2023-03-13,Luca Maestroni,https://eprints.worc.ac.uk/12840/6/medium.jpg
A comparison of strength and power characteristics prior to anterior cruciate ligament rupture and at the end of rehabilitation in professional soccer players,2023-03-13,Luca Maestroni,https://eprints.worc.ac.uk/12840/7/small.jpg
A comparison of strength and power characteristics prior to anterior cruciate ligament rupture and at the end of rehabilitation in professional soccer players,2023-03-13,Luca Maestroni,https://eprints.worc.ac.uk/12840/8/indexcodes.txt
"Redressing the Balance: Women in Sport and Exercise Academic Network Conference, University of Worcester, United Kingdom, April 19 - 22, 2021",2023-03-13,Gillian Renfree,https://eprints.worc.ac.uk/12875/1/journals/wspaj/aop/article-10.1123-wspaj.2023-0009/article-10.1123-wspaj.2023-0009.xml
"Redressing the Balance: Women in Sport and Exercise Academic Network Conference, University of Worcester, United Kingdom, April 19 - 22, 2021",2023-03-13,Gillian Renfree,https://eprints.worc.ac.uk/12875/2/indexcodes.txt
Efficacy of silymarin in patients with Non-Alcoholic Fatty Liver Disease – The Siliver trial: a study protocol for a randomized controlled clinical trial,2023-03-10,C.R. Avelar,https://eprints.worc.ac.uk/12808/2/s13063-023-07210-6.pdf
Efficacy of silymarin in patients with Non-Alcoholic Fatty Liver Disease – The Siliver trial: a study protocol for a randomized controlled clinical trial,2023-03-10,C.R. Avelar,https://eprints.worc.ac.uk/12808/3/indexcodes.txt
Efficacy of silymarin in patients with Non-Alcoholic Fatty Liver Disease – The Siliver trial: a study protocol for a randomized controlled clinical trial,2023-03-10,C.R. Avelar,https://eprints.worc.ac.uk/12808/4/lightbox.jpg
Efficacy of silymarin in patients with Non-Alcoholic Fatty Liver Disease – The Siliver trial: a study protocol for a randomized controlled clinical trial,2023-03-10,C.R. Avelar,https://eprints.worc.ac.uk/12808/5/preview.jpg
Efficacy of silymarin in patients with Non-Alcoholic Fatty Liver Disease – The Siliver trial: a study protocol for a randomized controlled clinical trial,2023-03-10,C.R. Avelar,https://eprints.worc.ac.uk/12808/6/medium.jpg
Efficacy of silymarin in patients with Non-Alcoholic Fatty Liver Disease – The Siliver trial: a study protocol for a randomized controlled clinical trial,2023-03-10,C.R. Avelar,https://eprints.worc.ac.uk/12808/7/small.jpg
A Proposition for Cultural Praxis in Critical Disability Studies: A Methodological Design for Inclusive Research,2023-03-06,Emma Richardson,https://eprints.worc.ac.uk/12796/1/Culture%20praxis%201%20clean%20with%20names.docx
A Proposition for Cultural Praxis in Critical Disability Studies: A Methodological Design for Inclusive Research,2023-03-06,Emma Richardson,https://eprints.worc.ac.uk/12796/2/indexcodes.txt
A Proposition for Cultural Praxis in Critical Disability Studies: A Methodological Design for Inclusive Research,2023-03-06,Emma Richardson,https://eprints.worc.ac.uk/12796/3/Culture%20praxis%201%20clean%20with%20names.pdf
A Proposition for Cultural Praxis in Critical Disability Studies: A Methodological Design for Inclusive Research,2023-03-06,Emma Richardson,https://eprints.worc.ac.uk/12796/4/lightbox.jpg
A Proposition for Cultural Praxis in Critical Disability Studies: A Methodological Design for Inclusive Research,2023-03-06,Emma Richardson,https://eprints.worc.ac.uk/12796/5/preview.jpg
A Proposition for Cultural Praxis in Critical Disability Studies: A Methodological Design for Inclusive Research,2023-03-06,Emma Richardson,https://eprints.worc.ac.uk/12796/6/medium.jpg
A Proposition for Cultural Praxis in Critical Disability Studies: A Methodological Design for Inclusive Research,2023-03-06,Emma Richardson,https://eprints.worc.ac.uk/12796/7/small.jpg
A Proposition for Cultural Praxis in Critical Disability Studies: A Methodological Design for Inclusive Research,2023-03-06,Emma Richardson,https://eprints.worc.ac.uk/12796/8/indexcodes.txt
‘I didn’t want to sound stupid’ Are new PE teachers sufficiently prepared to deliver accredited PE and Sport courses?,2023-03-01,Richard Pepperell,https://eprints.worc.ac.uk/12872/1/PEM%20SPRING23%20P69-73.pdf
‘I didn’t want to sound stupid’ Are new PE teachers sufficiently prepared to deliver accredited PE and Sport courses?,2023-03-01,Richard Pepperell,https://eprints.worc.ac.uk/12872/2/lightbox.jpg
‘I didn’t want to sound stupid’ Are new PE teachers sufficiently prepared to deliver accredited PE and Sport courses?,2023-03-01,Richard Pepperell,https://eprints.worc.ac.uk/12872/3/preview.jpg
‘I didn’t want to sound stupid’ Are new PE teachers sufficiently prepared to deliver accredited PE and Sport courses?,2023-03-01,Richard Pepperell,https://eprints.worc.ac.uk/12872/4/medium.jpg
‘I didn’t want to sound stupid’ Are new PE teachers sufficiently prepared to deliver accredited PE and Sport courses?,2023-03-01,Richard Pepperell,https://eprints.worc.ac.uk/12872/5/small.jpg
‘I didn’t want to sound stupid’ Are new PE teachers sufficiently prepared to deliver accredited PE and Sport courses?,2023-03-01,Richard Pepperell,https://eprints.worc.ac.uk/12872/6/indexcodes.txt
(Normative) Moral Theory and Nursing Practice,2023-03-01,Paul Snelling,https://eprints.worc.ac.uk/12803/1/Normative%20Moral%20Thoery%20and%20Nursing%20Practice%20FINAL.pdf
(Normative) Moral Theory and Nursing Practice,2023-03-01,Paul Snelling,https://eprints.worc.ac.uk/12803/2/indexcodes.txt
(Normative) Moral Theory and Nursing Practice,2023-03-01,Paul Snelling,https://eprints.worc.ac.uk/12803/3/lightbox.jpg
(Normative) Moral Theory and Nursing Practice,2023-03-01,Paul Snelling,https://eprints.worc.ac.uk/12803/4/preview.jpg
(Normative) Moral Theory and Nursing Practice,2023-03-01,Paul Snelling,https://eprints.worc.ac.uk/12803/5/medium.jpg
(Normative) Moral Theory and Nursing Practice,2023-03-01,Paul Snelling,https://eprints.worc.ac.uk/12803/6/small.jpg
Addressing progressive educational reforms: Fusing acquisition approaches and participation in Chinese entrepreneurship education,2023-03,Robin Bell,https://eprints.worc.ac.uk/12652/1/Addressing%20progressive%20educational%20reforms.pdf
Addressing progressive educational reforms: Fusing acquisition approaches and participation in Chinese entrepreneurship education,2023-03,Robin Bell,https://eprints.worc.ac.uk/12652/2/indexcodes.txt
Addressing progressive educational reforms: Fusing acquisition approaches and participation in Chinese entrepreneurship education,2023-03,Robin Bell,https://eprints.worc.ac.uk/12652/3/lightbox.jpg
Addressing progressive educational reforms: Fusing acquisition approaches and participation in Chinese entrepreneurship education,2023-03,Robin Bell,https://eprints.worc.ac.uk/12652/4/preview.jpg
Addressing progressive educational reforms: Fusing acquisition approaches and participation in Chinese entrepreneurship education,2023-03,Robin Bell,https://eprints.worc.ac.uk/12652/5/medium.jpg
Addressing progressive educational reforms: Fusing acquisition approaches and participation in Chinese entrepreneurship education,2023-03,Robin Bell,https://eprints.worc.ac.uk/12652/6/small.jpg
The combined effects of plant polyphenols and fatty acids on protective cellular mechanisms associated with molecular perturbations of obesity and neurotoxicity,2023-03,Ellen Joyce,https://eprints.worc.ac.uk/12902/1/ELLEN%20JOYCE%20THESIS%20-%20March%202023.pdf
The combined effects of plant polyphenols and fatty acids on protective cellular mechanisms associated with molecular perturbations of obesity and neurotoxicity,2023-03,Ellen Joyce,https://eprints.worc.ac.uk/12902/2/lightbox.jpg
The combined effects of plant polyphenols and fatty acids on protective cellular mechanisms associated with molecular perturbations of obesity and neurotoxicity,2023-03,Ellen Joyce,https://eprints.worc.ac.uk/12902/3/preview.jpg
The combined effects of plant polyphenols and fatty acids on protective cellular mechanisms associated with molecular perturbations of obesity and neurotoxicity,2023-03,Ellen Joyce,https://eprints.worc.ac.uk/12902/4/medium.jpg
The combined effects of plant polyphenols and fatty acids on protective cellular mechanisms associated with molecular perturbations of obesity and neurotoxicity,2023-03,Ellen Joyce,https://eprints.worc.ac.uk/12902/5/small.jpg
The combined effects of plant polyphenols and fatty acids on protective cellular mechanisms associated with molecular perturbations of obesity and neurotoxicity,2023-03,Ellen Joyce,https://eprints.worc.ac.uk/12902/6/indexcodes.txt
Championing Physical Activity for People Affected by Dementia,2023-03,Christopher Russell,https://eprints.worc.ac.uk/12756/1/Championing%20Physical%20Activity%20for%20People%20Affected%20by%20Dementia%2012%201%2023.docx
Championing Physical Activity for People Affected by Dementia,2023-03,Christopher Russell,https://eprints.worc.ac.uk/12756/2/indexcodes.txt
Championing Physical Activity for People Affected by Dementia,2023-03,Christopher Russell,https://eprints.worc.ac.uk/12756/3/Chris%20Russell%20physical%20activity%20JDC%20accepted%20CR.pdf
Championing Physical Activity for People Affected by Dementia,2023-03,Christopher Russell,https://eprints.worc.ac.uk/12756/4/lightbox.jpg
Championing Physical Activity for People Affected by Dementia,2023-03,Christopher Russell,https://eprints.worc.ac.uk/12756/5/preview.jpg
Championing Physical Activity for People Affected by Dementia,2023-03,Christopher Russell,https://eprints.worc.ac.uk/12756/6/medium.jpg
Championing Physical Activity for People Affected by Dementia,2023-03,Christopher Russell,https://eprints.worc.ac.uk/12756/7/small.jpg
Championing Physical Activity for People Affected by Dementia,2023-03,Christopher Russell,https://eprints.worc.ac.uk/12756/8/indexcodes.txt
Strategic Business-to-Business Marketing Communications in the German Machinery and Plant Engineering Sector,2023-03,Justin Tipke,https://eprints.worc.ac.uk/12849/1/DBA%20Thesis_Justin%20Tipke_2023-03-11_final.pdf
Strategic Business-to-Business Marketing Communications in the German Machinery and Plant Engineering Sector,2023-03,Justin Tipke,https://eprints.worc.ac.uk/12849/2/indexcodes.txt
Strategic Business-to-Business Marketing Communications in the German Machinery and Plant Engineering Sector,2023-03,Justin Tipke,https://eprints.worc.ac.uk/12849/3/lightbox.jpg
Strategic Business-to-Business Marketing Communications in the German Machinery and Plant Engineering Sector,2023-03,Justin Tipke,https://eprints.worc.ac.uk/12849/4/preview.jpg
Strategic Business-to-Business Marketing Communications in the German Machinery and Plant Engineering Sector,2023-03,Justin Tipke,https://eprints.worc.ac.uk/12849/5/medium.jpg
Strategic Business-to-Business Marketing Communications in the German Machinery and Plant Engineering Sector,2023-03,Justin Tipke,https://eprints.worc.ac.uk/12849/6/small.jpg
"Nationalism and sport intersection in Hungary: building fences, expanding nationhood",2023-02-28,Győző Molnár,https://eprints.worc.ac.uk/12783/1/Hungary_Nationalism_Special_IssueManuscript_Revised.docx
